trade_date	stock_code	stock_name	open_price	highest_price	lowest_price	close_price	turnover_volume	turnover_amount
2010/11/02	399002	深成指R	14932.9	15115.5	14807.5	14807.5	135725751	229945327616
2010/11/03	399002	深成指R	14811	14857.4	14527.4	14532.1	100474773	167578419200
2010/11/04	399002	深成指R	14543.1	14752.4	14501.4	14752.4	96008759	156572631040
2010/11/05	399002	深成指R	14997.8	15069.6	14818.2	14901.8	109781613	181561999360
2010/11/08	399002	深成指R	14958.6	14984.4	14790.2	14982	117622169	187163262976
2010/11/09	399002	深成指R	14956.3	14966.8	14781.8	14881.1	121303621	192787546112
2010/11/10	399002	深成指R	14819.4	14933.6	14694.7	14871.7	113925729	192776323072
2010/11/11	399002	深成指R	14833.9	15122.6	14797	14849.2	125674918	214956933120
2010/11/12	399002	深成指R	14751.5	14820.3	13783.7	13809.3	138783408	227215376384
2010/11/15	399002	深成指R	13859.5	13973	13626.6	13897.8	90929785	153036308480
2010/11/16	399002	深成指R	13913.4	13913.4	13180.1	13256.7	100970151	171052318720
2010/11/17	399002	深成指R	13065	13234.2	12858	12931.4	73776938	125126983680
2010/11/18	399002	深成指R	13082.6	13217.3	12940.8	13179.5	60438138	104324800512
2010/11/19	399002	深成指R	13282	13341.9	12878.5	13341.9	77694649	136371347456
2010/11/22	399002	深成指R	13227.5	13474.9	13174.6	13350.3	89902304	161868234752
2010/11/23	399002	深成指R	13297.8	13297.8	12873.7	13088.6	80123872	140999049216
2010/11/24	399002	深成指R	13020.7	13469	13020.7	13463.3	77922032	142777270272
2010/11/25	399002	深成指R	13576.8	13705.5	13472.5	13676.4	87869509	152617795584
2010/11/26	399002	深成指R	13644.5	13755.5	13501.2	13605.8	69526438	124084076544
2010/11/29	399002	深成指R	13593.3	13664.3	13415	13603.1	67486667	123944796160
2010/11/30	399002	深成指R	13579.8	13645.9	12998.5	13385.8	87314377	153162645504
2010/12/01	399002	深成指R	13347.8	13430.6	13250.6	13357.7	54791799	94002274304
2010/12/02	399002	深成指R	13610.4	13654.7	13464.7	13464.7	64381311	113950613504
2010/12/03	399002	深成指R	13517.9	13598.5	13398.1	13501.6	54126599	96984604672
2010/12/06	399002	深成指R	13548.6	13597.4	13417.6	13479.7	51285160	90908450816
2010/12/07	399002	深成指R	13441.7	13805.4	13292.6	13733.8	53004064	93069877248
2010/12/08	399002	深成指R	13749.9	13914.1	13657.3	13688.7	52596458	96060710912
2010/12/09	399002	深成指R	13632.4	13658.3	13404	13404.2	54162671	93209313280
2010/12/10	399002	深成指R	13318.8	13588.5	13283.2	13520.6	46883504	85297971200
2010/12/13	399002	深成指R	13613.4	14002.9	13612.9	14002.9	69149835	127124078592
2010/12/14	399002	深成指R	14056.1	14082.2	13955	14026.4	73090140	129157341184
2010/12/15	399002	深成指R	14035.2	14092.7	13903.2	13920.8	70035576	128448512000
2010/12/16	399002	深成指R	13929.3	14012.7	13864	13884.3	56912567	103018831872
2010/12/17	399002	深成指R	13882.5	13899.3	13799.3	13845.2	46484918	87626817536
2010/12/20	399002	深成指R	13905.3	13971.1	13380.1	13625.9	69736186	130114207744
2010/12/21	399002	深成指R	13656.9	13967.6	13590.3	13967.6	70548525	120518590464
2010/12/22	399002	深成指R	13996.1	14079.6	13793.6	13853.1	64007046	111350398976
2010/12/23	399002	深成指R	13846.4	13935.7	13703.1	13720.3	55745622	97908097024
2010/12/24	399002	深成指R	13663.5	13767.9	13532.8	13625.1	50427879	86577364992
2010/12/27	399002	深成指R	13645.3	13898.6	13316.3	13349.9	56711770	95912935424
2010/12/28	399002	深成指R	13276.7	13333.6	13040	13090.2	47085466	77289021440
2010/12/29	399002	深成指R	13107.8	13157	12981.6	13145.2	37976963	66205888512
2010/12/30	399002	深成指R	13142.3	13250	12990.3	13171.6	40957659	72438104064
2010/12/31	399002	深成指R	13207	13538	13193.6	13518.5	47149116	88658731008
2011/01/04	399002	深成指R	13648.6	13827.7	13603.2	13796.2	61628162	112536305664
2011/01/05	399002	深成指R	13709.6	13825.5	13636.2	13723.7	56060015	105628205056
2011/01/06	399002	深成指R	13762.8	13879.1	13636.9	13671.6	50053549	89965953024
2011/01/07	399002	深成指R	13658.4	13871.3	13565.8	13643.7	55237565	94996480000
2011/01/10	399002	深成指R	13647.1	13720.1	13337.9	13380.3	48031841	84210679808
2011/01/11	399002	深成指R	13320.3	13475.9	13251.6	13438.9	42085254	71985496064
2011/01/12	399002	深成指R	13493.7	13583.5	13293.7	13465.8	40140784	64914153472
2011/01/13	399002	深成指R	13517.6	13548.5	13409.9	13480.3	35907288	62351364096
2011/01/14	399002	深成指R	13444.8	13444.8	13251.5	13340.1	40498761	68845322240
2011/01/17	399002	深成指R	13194.5	13270	12709.2	12733	45436400	74996416512
2011/01/18	399002	深成指R	12694.9	12800.9	12613.3	12773.1	29302859	48848580608
2011/01/19	399002	深成指R	12788.2	13104.4	12728.8	13093.1	37054784	62245969920
2011/01/20	399002	深成指R	13058.5	13058.5	12550.1	12550.8	42138076	69543526400
2011/01/21	399002	深成指R	12515.5	12869.7	12469.6	12630.2	42159340	67879579648
2011/01/24	399002	深成指R	12653.9	12683.8	12390.9	12466.4	37917854	62140256256
2011/01/25	399002	深成指R	12441	12504.2	12345.3	12420.2	31615189	51416547328
2011/01/26	399002	深成指R	12433.9	12622.8	12433.9	12586.5	28521710	46091091968
2011/01/27	399002	深成指R	12458.6	12839.2	12362.2	12798.8	42796434	66630635520
2011/01/28	399002	深成指R	12792.7	12950.4	12770.1	12906.2	38750834	62096244736
2011/01/31	399002	深成指R	12895.4	13043.2	12825.8	13015.2	39510967	64006000640
2011/02/01	399002	深成指R	13069.1	13077.8	12942.8	13011.7	33406194	56592027648
2011/02/09	399002	深成指R	12916.4	13066.5	12776	12812.5	38421255	63806042112
2011/02/10	399002	深成指R	12776.9	13213.5	12765.1	13205.9	48472173	79894863872
2011/02/11	399002	深成指R	13197.1	13428.9	13159.5	13338.3	57389255	95019008000
2011/02/14	399002	深成指R	13366.3	13852.2	13366.3	13821.5	73843861	123483725824
2011/02/15	399002	深成指R	13854	13960	13788.3	13793	72718761	122868875264
2011/02/16	399002	深成指R	13754.3	13981.1	13690.5	13981.1	67514597	116150312960
2011/02/17	399002	深成指R	14005.8	14037.4	13742.3	13876.3	73398920	126240333824
2011/02/18	399002	深成指R	13835	13836	13657.2	13686.2	63338470	112801939456
2011/02/21	399002	深成指R	13592	13968.1	13583.7	13967.6	68443328	117512994816
2011/02/22	399002	深成指R	14016.3	14017.5	13525.9	13534.5	82894580	145295032320
2011/02/23	399002	深成指R	13494.7	13623.1	13450.7	13555.5	59582828	104863137792
2011/02/24	399002	深成指R	13537.5	13673.5	13441.7	13648.6	62370798	105037766656
2011/02/25	399002	深成指R	13656.6	13818.6	13524.8	13708.7	57488670	99392552960
2011/02/28	399002	深成指R	13735.1	14005.8	13631.8	14000.1	67703015	113134878720
2011/03/01	399002	深成指R	14009.5	14131	13961.5	14050.4	75947212	125362126848
2011/03/02	399002	深成指R	13974.1	14011.3	13763.1	13976.1	67526883	111972990976
2011/03/03	399002	深成指R	13985.8	14070	13778.5	13778.5	68878838	114121465856
2011/03/04	399002	深成指R	13795.9	14006.7	13747.4	13990.8	58015279	91662598144
2011/03/07	399002	深成指R	14064.1	14283.1	14064.1	14258.9	83560425	133752586240
2011/03/08	399002	深成指R	14265.2	14274.1	14150.7	14262.5	72589157	118446792704
2011/03/09	399002	深成指R	14291.6	14358.8	14216.9	14277.7	69454279	115582246912
2011/03/10	399002	深成指R	14231	14231	14099.8	14111.3	70301018	121364660224
2011/03/11	399002	深成指R	14028.2	14148.3	13911.8	13941.1	68570460	118940360704
2011/03/14	399002	深成指R	13904.3	14060.8	13863.9	14060.8	67087645	115857268736
2011/03/15	399002	深成指R	14004	14004	13506.7	13786.2	82642345	137317752832
2011/03/16	399002	深成指R	13779.8	13971.6	13746	13960.3	74019165	121241108480
2011/03/17	399002	深成指R	13825.8	13945.3	13685.8	13727	73311165	119462952960
2011/03/18	399002	深成指R	13885.1	13931.6	13753.9	13804.3	57283091	93685334016
2011/03/21	399002	深成指R	13829.7	13896.3	13665.6	13719.4	56466092	93400334336
2011/03/22	399002	深成指R	13758.6	13788	13532.4	13745	51279796	86765223936
2011/03/23	399002	深成指R	13748.2	13946.7	13724.8	13938.4	60642117	98729230336
2011/03/24	399002	深成指R	13973.7	13990.3	13855.3	13858	63702464	102552469504
2011/03/25	399002	深成指R	13886.8	14084.6	13867.9	14043.1	76818046	122696589312
2011/03/28	399002	深成指R	14127.9	14187.6	13952.4	13970.9	88829419	143930736640
2011/03/29	399002	深成指R	13941.9	13992.5	13748.7	13756.2	89967672	133839323136
2011/03/30	399002	深成指R	13756.6	13861.2	13634.2	13738.4	68988590	103532183552
2011/03/31	399002	深成指R	13743.4	13789.1	13564.8	13631.7	59692797	86695542784
2011/04/01	399002	深成指R	13628.3	13779.8	13562.2	13779.8	51135698	75753177088
2011/04/06	399002	深成指R	13725	13851.8	13638.2	13824.8	64974495	100900511744
2011/04/07	399002	深成指R	13834.2	14006.9	13797.6	13987.3	64530025	97919516672
2011/04/08	399002	深成指R	13977.2	14149.1	13932.1	14145.3	63749895	99722158080
2011/04/11	399002	深成指R	14188.1	14260.5	14018	14024.7	81159036	121283338240
2011/04/12	399002	深成指R	14004.7	14151.8	13931.9	13999.9	77288461	106637361152
2011/04/13	399002	深成指R	13941.2	14216.8	13859	14216.8	68800686	96993419264
2011/04/14	399002	深成指R	14236.8	14236.8	14068.4	14098.4	71170300	101166407680
2011/04/15	399002	深成指R	14051.6	14166.7	13917.8	14070	71388672	100969766912
2011/04/18	399002	深成指R	14012.7	14156.9	13978.7	14108.6	79055410	110529544192
2011/04/19	399002	深成指R	13972.8	14008.6	13811.3	13889.3	88520228	119954956288
2011/04/20	399002	深成指R	13867.4	13944	13803.9	13840.1	70686435	103102922752
2011/04/21	399002	深成指R	13885.6	13960.4	13847.5	13888.8	74432848	112034742272
2011/04/22	399002	深成指R	13886.2	13911.8	13768.2	13790.8	67959473	98586771456
2011/04/25	399002	深成指R	13743	13743	13551.1	13573.3	69377582	101648474112
2011/04/26	399002	深成指R	13550.3	13616.9	13414.7	13508.7	56012596	80388407296
2011/04/27	399002	深成指R	13567.8	13644.1	13325.9	13411.5	56052139	80568942592
2011/04/28	399002	深成指R	13454.7	13507.9	13182.8	13184	55462070	78403092480
2011/04/29	399002	深成指R	13187.2	13365.3	13176.2	13365.3	41996629	59255427072
2011/05/03	399002	深成指R	13367.1	13485.2	13242.2	13485.2	44369591	63758733312
2011/05/04	399002	深成指R	13422	13422	13041.2	13102	49997950	72486690816
2011/05/05	399002	深成指R	13044.3	13170	13031.4	13118.9	41202825	58689687552
2011/05/06	399002	深成指R	12980.3	13188.9	12914	13099.2	48401968	67098738688
2011/05/09	399002	深成指R	13106.3	13258.3	13106.3	13161.5	43893207	62122086400
2011/05/10	399002	深成指R	13184.7	13261.3	13137.4	13261.3	44048398	63159406592
2011/05/11	399002	深成指R	13280.8	13339	13159.6	13251.8	51400550	71473840128
2011/05/12	399002	深成指R	13156.1	13302.5	13110.2	13110.2	55329026	75227291648
2011/05/13	399002	深成指R	13139.4	13217.6	12994.3	13209.5	49526452	69256323072
2011/05/16	399002	深成指R	13159.9	13274	13089.9	13095	52582708	69016657920
2011/05/17	399002	深成指R	13073.9	13269.8	13021.8	13178.9	59345803	79281946624
2011/05/18	399002	深成指R	13150.9	13326.5	13140.8	13292	47254814	62052106240
2011/05/19	399002	深成指R	13337.5	13415.4	13210.5	13215.6	50377624	64607711232
2011/05/20	399002	深成指R	13226.1	13284.8	13185.2	13218.8	42742005	57905143808
2011/05/23	399002	深成指R	13205.2	13205.2	12763.5	12763.5	57043740	72827109376
2011/05/24	399002	深成指R	12721.6	12792.4	12652.7	12771.9	48365635	63142047744
2011/05/25	399002	深成指R	12735.2	12821.7	12609.2	12625.7	46308102	58670415872
2011/05/26	399002	深成指R	12714.9	12777.1	12535.8	12535.8	45976078	58703077376
2011/05/27	399002	深成指R	12556.5	12675	12498.3	12508.2	46899258	57756979200
2011/05/30	399002	深成指R	12468.6	12619.7	12412.8	12492.4	38199905	48735129600
2011/05/31	399002	深成指R	12510.9	12706.3	12440.3	12706.3	41150408	52283920384
2011/06/01	399002	深成指R	12692.8	12770	12632.8	12748.3	43100294	56566247424
2011/06/02	399002	深成指R	12603	12654.3	12384.7	12537.7	46186958	59476230144
2011/06/03	399002	深成指R	12523.5	12739	12518	12687	40776275	55734362112
2011/06/07	399002	深成指R	12656.1	12811.8	12640.1	12794.8	39911516	53101064192
2011/06/08	399002	深成指R	12778.5	12844.8	12620.8	12816.4	48101816	59983876096
2011/06/09	399002	深成指R	12780.1	12791	12543.7	12549	48313848	60529651712
2011/06/10	399002	深成指R	12547.2	12643.1	12487.7	12639.6	42568200	53767991296
2011/06/13	399002	深成指R	12557.5	12601.8	12458.4	12561.8	36033291	46266159104
2011/06/14	399002	深成指R	12539.1	12826.8	12532.5	12790.8	48513247	61101481984
2011/06/15	399002	深成指R	12759.3	12858.9	12662.5	12664.2	44557125	57123192832
2011/06/16	399002	深成指R	12557.2	12595	12449.2	12469.3	41277287	51439603712
2011/06/17	399002	深成指R	12486.5	12612.1	12440	12440	35808999	45550956544
2011/06/20	399002	深成指R	12439.2	12481	12308.6	12352.3	32927336	42899677184
2011/06/21	399002	深成指R	12391.1	12558.3	12391.1	12553.7	38268817	48274034688
2011/06/22	399002	深成指R	12572.8	12653.6	12529.2	12593.5	37164739	47462658048
2011/06/23	399002	深成指R	12558.9	12892	12518.6	12846.2	47695700	63637712896
2011/06/24	399002	深成指R	12819.6	13193	12800.3	13088.1	71833810	98214723584
2011/06/27	399002	深成指R	13097.9	13208.8	13035.1	13121.1	64685510	89274548224
2011/06/28	399002	深成指R	13154.1	13165.6	13015	13143.8	53742267	74701398016
2011/06/29	399002	深成指R	13145.7	13204.1	12996.2	12997.7	51934814	70696468480
2011/06/30	399002	深成指R	13022.4	13264.3	13016.4	13213.5	55854892	75597832192
2011/07/01	399002	深成指R	13255	13384.6	13188.3	13286.7	59010058	81573560320
2011/07/04	399002	深成指R	13356.1	13611.1	13356.1	13573.8	76356676	105505988608
2011/07/05	399002	深成指R	13582.7	13641.5	13528	13590.8	73485906	102089965568
2011/07/06	399002	深成指R	13575.5	13604	13455.8	13581	67631397	95654150144
2011/07/07	399002	深成指R	13603.8	13722	13532.1	13551.4	76843609	114174935040
2011/07/08	399002	深成指R	13561.8	13658.7	13510.7	13577.1	57243195	82074345472
2011/07/11	399002	深成指R	13525.9	13675.5	13465.3	13614.6	57682796	83637870592
2011/07/12	399002	深成指R	13511.1	13551.7	13388.7	13428.1	67253581	95855419392
2011/07/13	399002	深成指R	13449.5	13674.5	13449.5	13661.1	62182622	92629581824
2011/07/14	399002	深成指R	13701.1	13734.8	13525.4	13619.1	72225046	109762789376
2011/07/15	399002	深成指R	13574.2	13707.1	13536.4	13702.2	78967533	119465377792
2011/07/18	399002	深成指R	13707.4	13736	13651.9	13684.2	70379533	105721397248
2011/07/19	399002	深成指R	13617	13637.6	13539.6	13564.7	61188623	91779284992
2011/07/20	399002	深成指R	13635.1	13661.7	13450.7	13578.4	55562538	82167848960
2011/07/21	399002	深成指R	13574.1	13613	13471.4	13477	54282749	80304095232
2011/07/22	399002	深成指R	13509.6	13620.1	13484	13533	48897967	73714933760
2011/07/25	399002	深成指R	13429.6	13464	13059	13109.8	65854972	94981742592
2011/07/26	399002	深成指R	13094.1	13159.5	13047.9	13156.2	43912282	62764249088
2011/07/27	399002	深成指R	13062.1	13304.2	13021.8	13274.8	50269200	75551866880
2011/07/28	399002	深成指R	13162.5	13249.8	13094.6	13240.9	50277972	78207377408
2011/07/29	399002	深成指R	13226.7	13277.5	13057.1	13139.5	46078492	70306881536
2011/08/01	399002	深成指R	13122.9	13232.2	13085.2	13152.7	39512846	62313033728
2011/08/02	399002	深成指R	13070.5	13075.5	12878.9	13075.5	46980357	72039931904
2011/08/03	399002	深成指R	12945.5	13163	12941.8	13065	47077534	75454930944
2011/08/04	399002	深成指R	13100.1	13202.5	13042	13078.2	44746362	67775918080
2011/08/05	399002	深成指R	12696.3	12897.6	12653.8	12823.2	52670245	78651146240
2011/08/08	399002	深成指R	12686	12814.7	12171.6	12396.8	67027484	94627946496
2011/08/09	399002	深成指R	12062.5	12470.7	11973.6	12399.5	63446051	88427732992
2011/08/10	399002	深成指R	12623.3	12684	12538.4	12546.8	61417935	90941177856
2011/08/11	399002	深成指R	12339.5	12741.8	12339.5	12741.8	62274486	91400626176
2011/08/12	399002	深成指R	12805.5	12866	12747	12770	65471061	92198330368
2011/08/15	399002	深成指R	12808.5	12897.7	12726.1	12897.7	65244041	88634007552
2011/08/16	399002	深成指R	12913.4	12930.2	12744.9	12785.5	57080496	82355265536
2011/08/17	399002	深成指R	12766.4	12852.1	12689.5	12711.9	49483737	69531975680
2011/08/18	399002	深成指R	12710.7	12734.1	12494.2	12510.1	50591151	72176951296
2011/08/19	399002	深成指R	12295.8	12426.2	12266.1	12386.7	45784633	67148005376
2011/08/22	399002	深成指R	12401.8	12469.9	12147.6	12179.7	40142966	60541562880
2011/08/23	399002	深成指R	12222.7	12328.9	12194.2	12328.9	42301489	64070172672
2011/08/24	399002	深成指R	12406.2	12467.6	12309.2	12324	48052325	75172798464
2011/08/25	399002	深成指R	12356.7	12725.4	12313.5	12718.7	58698046	83404406784
2011/08/26	399002	深成指R	12662.4	12719.7	12579.8	12685	51349811	77550493696
2011/08/29	399002	深成指R	12571.7	12593.2	12452.9	12470.3	50685968	75789778944
2011/08/30	399002	深成指R	12564.1	12690.6	12422.7	12439.7	50746081	75600936960
2011/08/31	399002	深成指R	12469	12540.2	12397.8	12497.8	40570490	61226078208
2011/09/01	399002	深成指R	12528.1	12600.7	12400.7	12448.9	37374886	53470363648
2011/09/02	399002	深成指R	12417.2	12450.1	12255	12312.3	34095387	48164741120
2011/09/05	399002	深成指R	12203.8	12206.4	12012.5	12012.5	33742072	48317755392
2011/09/06	399002	深成指R	11938.7	12025.5	11772.8	11819	30180577	44461531136
2011/09/07	399002	深成指R	11899.8	12074.2	11854.6	12074.2	38800578	53721612288
2011/09/08	399002	深成指R	12131	12138	11988.8	11988.8	36431310	51565047808
2011/09/09	399002	深成指R	12051.5	12173.5	11898	11944	31208475	44226981888
2011/09/13	399002	深成指R	11775.3	11849.6	11699.5	11815.5	30392542	41639251968
2011/09/14	399002	深成指R	11851	11894.4	11628.4	11867.2	32773735	44488798208
2011/09/15	399002	深成指R	11886	11994.9	11857.1	11895.3	35366627	48157671424
2011/09/16	399002	深成指R	11958.4	12013.3	11908.5	11928.4	33206282	44890185728
2011/09/19	399002	深成指R	11860	11860	11674.3	11686.5	33071198	41779851264
2011/09/20	399002	深成指R	11662.2	11777.9	11589.5	11710.3	31655537	40741380096
2011/09/21	399002	深成指R	11714.7	12100.6	11666.5	12053	53106183	69324382208
2011/09/22	399002	深成指R	11948.6	11998.1	11689.6	11689.6	48273569	61726519296
2011/09/23	399002	深成指R	11476.4	11643.2	11396.2	11555.8	41796643	53379645440
2011/09/26	399002	深成指R	11440.3	11625.6	11293.7	11325.6	37759993	45422702592
2011/09/27	399002	深成指R	11422.5	11529	11310.3	11457.4	36610763	47454101504
2011/09/28	399002	深成指R	11538.2	11568.4	11324.5	11371	36291946	46689890304
2011/09/29	399002	深成指R	11290.7	11416.8	11211.8	11281.1	38891463	46861811712
2011/09/30	399002	深成指R	11338.3	11385.9	11239.3	11286	29195668	35225247744
2011/10/10	399002	深成指R	11311.9	11342.2	11139.1	11152.6	25560606	30605131776
